sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price,VendorIDs,warehouses
OAOR-113-N70,NITRILE O-RING ID13.95MM X 2.62MM 70 SHORE A ( SMALL ),ZZ0,PC,1,,5.0000,,15.0000,1,0.70000000,"C0010,,,,,,,,,M0041,,,,,,,,,M0011,,,,,,,,,G0036","GRN-1-OAOR-113-N70----------ST----------20.0000,,,,,,,,,GRN-1-OAOR-113-N70----------TL----------0.0000"
BBMEBU12V,METER BULB 12V - FOSSER ( 1.2 W ),ZZ0,PC,0,,0.0000,,0.0000,1,0.66000000,"C0010,,,,,,,,,N0003","GRN-1-BBMEBU12V----------ST----------43.0000,,,,,,,,,GRN-1-BBMEBU12V----------TL----------0.0000"
FEGLTU13AMP,GLASS TUBE FUSE 13AMP,ZZ0,PC,0,,0.0000,,0.0000,1,14.00000000,"C0010,,,,,,,,,N0003",GRN-1-FEGLTU13AMP----------ST----------0.0000
FEGLTU5AMP,GLASS TUBE FUSE 5AMP ( LENGTH 30MM ),ZZ0,PC,0,,0.0000,,0.0000,1,0.40000000,"C0010,,,,,,,,,N0003","GRN-1-FEGLTU5AMP----------ST----------0.0000,,,,,,,,,GRN-1-FEGLTU5AMP----------TL----------0.0000"
BBSIBU24V-4092,SIGNAL BULB 24V ( 4092 ) - FOSSER,ZZ0,PC,0,,0.0000,,0.0000,1,0.84000000,"C0010,,,,,,,,,N0003,,,,,,,,,S0012","GRN-1-BBSIBU24V-4092----------ST----------44.0000,,,,,,,,,GRN-1-BBSIBU24V-4092----------TL----------0.0000"
12744,"BOSCH 5 PIN RELAY 12V,30A , 0 332 019 150",ZZ0,PC,0,,0.0000,,0.0000,1,28.00000000,"C0010,,,,,,,,,S0012","GRN-1-12744----------ST----------33.0000,,,,,,,,,GRN-1-12744----------TL----------0.0000"
BBBB12V-5229,BRAKE BULB 12V ( 5229P21/5W ) FLOSSEN - 10 PCS / BOX,ZZ0,PC,0,,0.0000,,0.0000,1,3.00000000,"C0010,,,,,,,,,S0012","GRN-1-BBBB12V-5229----------ST----------20.0000,,,,,,,,,GRN-1-BBBB12V-5229----------TL----------0.0000,,,,,,,,,GRN-1-BBBB12V-5229----------WD----------0.0000"
BBBLHA-H7-12V,H7 HALOGEN BULB 12V - FOSSER ( 2070 ),ZZ0,PC,0,,0.0000,,0.0000,1,9.00000000,"C0010,,,,,,,,,S0012",GRN-1-BBBLHA-H7-12V----------ST----------8.0000
BBBLHA-H7-24V-72470,H7 HALOGAN BULB 24V 70W ( 72470 ) - FLOSSEN,ZZ0,PC,0,,0.0000,,0.0000,1,21.00000000,"C0010,,,,,,,,,S0012",GRN-1-BBBLHA-H7-24V-72470----------ST----------40.0000
BBMEBU-WSO,METER BULB W SOCKET 1.2W,ZZ0,PC,0,,0.0000,,0.0000,1,4.50000000,"C0010,,,,,,,,,S0012",GRN-1-BBMEBU-WSO----------ST----------16.0000
BBSB24V-6652,SIGNAL BULB 24V - ( 6652 ) FOSSER - 10 PCS / BOX,ZZ0,PC,0,,0.0000,,0.0000,1,3.00000000,"C0010,,,,,,,,,S0012","GRN-1-BBSB24V-6652----------ST----------60.0000,,,,,,,,,GRN-1-BBSB24V-6652----------TL----------0.0000,,,,,,,,,GRN-1-BBSB24V-6652----------WD----------0.0000"
BBSMSIBU24V-4052,SMALL SIGNAL BULB 24V ( 4052 ) FLOSSEN - 10 PCS / BOX,ZZ0,PC,0,,0.0000,,0.0000,1,0.16000000,"C0010,,,,,,,,,S0012","GRN-1-BBSMSIBU24V-4052----------ST----------65.0000,,,,,,,,,GRN-1-BBSMSIBU24V-4052----------TL----------0.0000,,,,,,,,,GRN-1-BBSMSIBU24V-4052----------WD----------0.0000"
COCON2M,C2M ( CG.2M ) CONNECTOR MALE,ZZ0,PC,1,,3.0000,,10.0000,1,1.20000000,"C0010,,,,,,,,,S0012","GRN-1-COCON2M----------ST----------12.0000,,,,,,,,,GRN-1-COCON2M----------TL----------0.0000"
COCON3F,C3F CONNECTOR FEMALE,ZZ0,PC,0,,0.0000,,0.0000,1,1.40000000,"C0010,,,,,,,,,S0012","GRN-1-COCON3F----------ST----------63.0000,,,,,,,,,GRN-1-COCON3F----------TL----------0.0000"
COCON4F,C4F CONNECTOR FEMALE,ZZ0,PC,0,,0.0000,,0.0000,1,5.00000000,"C0010,,,,,,,,,S0012","GRN-1-COCON4F----------ST----------0.0000,,,,,,,,,GRN-1-COCON4F----------TL----------0.0000"
COCON6F,C6F CONNECTOR FEMALE,ZZ0,PC,0,,0.0000,,0.0000,1,1.80000000,"C0010,,,,,,,,,S0012","GRN-1-COCON6F----------ST----------46.0000,,,,,,,,,GRN-1-COCON6F----------TL----------0.0000"
COCON8F,C8F CONNECTOR FEMALE,ZZ0,PC,0,,0.0000,,0.0000,1,2.00000000,"C0010,,,,,,,,,S0012","GRN-1-COCON8F----------ST----------51.0000,,,,,,,,,GRN-1-COCON8F----------TL----------0.0000"
FEFU25AMP-44625,FUSE 25AMP - 44625 ( 1 BOX / 100 PCS ),ZZ0,PC,1,,30.0000,,100.0000,1,1.00000000,"C0010,,,,,,,,,S0012","GRN-1-FEFU25AMP-44625----------ST----------143.0000,,,,,,,,,GRN-1-FEFU25AMP-44625----------TL----------0.0000,,,,,,,,,GRN-1-FEFU25AMP-44625----------WD----------0.0000"
FEFU5AMP-44605,FUSE 5AMP - 44605 ( 1 BOX / 100 PCS ),MIP,PC,1,,20.0000,,100.0000,1,1.00000000,"C0010,,,,,,,,,S0012","GRN-1-FEFU5AMP-44605----------ST----------127.0000,,,,,,,,,GRN-1-FEFU5AMP-44605----------TL----------10.0000,,,,,,,,,GRN-1-FEFU5AMP-44605----------WD----------0.0000"
FEFUHO-324844,FUSE HOLDER WITH PROTECTION CAP - 324844 ( FLOSSER ),ZZ0,PC,1,,5.0000,,10.0000,1,20.00000000,"C0010,,,,,,,,,S0012","GRN-1-FEFUHO-324844----------ST----------6.0000,,,,,,,,,GRN-1-FEFUHO-324844----------TL----------0.0000"
FEGLTU15AMP,GLASS TUBE FUSE 15AMP - ( 1BOX / 100 PCS ) ( JAPAN ),ZZ0,PC,0,,0.0000,,0.0000,1,0.40000000,"C0010,,,,,,,,,S0012","GRN-1-FEGLTU15AMP----------ST----------24.0000,,,,,,,,,GRN-1-FEGLTU15AMP----------TL----------0.0000"
FEGLTU25AMP,GLASS TUBE FUSE 25AMP - ( 1BOX / 100 PCS ) ( JAPAN ),ZZ0,PC,0,,0.0000,,0.0000,1,0.40000000,"C0010,,,,,,,,,S0012",GRN-1-FEGLTU25AMP----------ST----------100.0000
R22262,5 PIN RELAY (FLOSSER 30A)-12V,MIP,PC,1,,10.0000,,18.0000,1,28.00000000,"C0010,,,,,,,,,S0012","GRN-1-R22262----------ST----------14.0000,,,,,,,,,GRN-1-R22262----------TL----------15.0000"
R22274,RELAY,AAC,PC,0,,0.0000,,0.0000,1,22.40000000,"C0010,,,,,,,,,S0012",GRN-1-R22274----------ST----------36.0000
R24268,RELAY,AAC,PC,1,,6.0000,,10.0000,1,28.00000000,"C0010,,,,,,,,,S0012","GRN-1-R24268----------ST----------40.0000,,,,,,,,,GRN-1-R24268----------TL----------0.0000"
RER1G2R-1DC12,RELAY - RD 120 1 ( NILES ) MADE IN JAPAN,ZZ0,PC,1,,5.0000,,10.0000,1,20.00000000,"C0010,,,,,,,,,S0012","GRN-1-RER1G2R-1DC12----------ST----------14.0000,,,,,,,,,GRN-1-RER1G2R-1DC12----------TL----------0.0000,,,,,,,,,GRN-1-RER1G2R-1DC12----------WD----------0.0000"
SFOIPRSW-OS-O3L,OIL PRESSURE SWITCH ( NILES ) ( OS-O3L ),ZZ0,PC,1,,5.0000,,5.0000,1,5.40000000,"C0010,,,,,,,,,S0012","GRN-1-SFOIPRSW-OS-O3L----------ST----------9.0000,,,,,,,,,GRN-1-SFOIPRSW-OS-O3L----------TL----------0.0000"
SKB25/04,RECTIFIER 230V,MIP,PC,0,,0.0000,,0.0000,1,25.00000000,"C0010,,,,,,,,,S0034,,,,,,,,,A0031","GRN-1-SKB25/04----------KB----------0.0000,,,,,,,,,GRN-1-SKB25/04----------ST----------0.0000,,,,,,,,,GRN-1-SKB25/04----------TL----------0.0000"
CBPVCAU-28/0.26MMRED,PVC AUTOCABLE 28/0.26MM - RED,ZZ0,ROLL,1,,5.0000,,10.0000,1,20.00000000,"C0010,,,,,,,,,T0008,,,,,,,,,T0121","GRN-1-CBPVCAU-28/0.26MMRED----------ST----------36.0000,,,,,,,,,GRN-1-CBPVCAU-28/0.26MMRED----------TL----------0.0000,,,,,,,,,GRN-1-CBPVCAU-28/0.26MMRED----------WD----------0.0000"
CBPVCAU-28/0.26MMWHITE,PVC AUTOCABLE 28/0.26MM - WHITE,ZZ0,ROLL,1,,3.0000,,6.0000,1,20.00000000,"C0010,,,,,,,,,T0121,,,,,,,,,S0012,,,,,,,,,T0008","GRN-1-CBPVCAU-28/0.26MMWHITE----------ST----------6.0000,,,,,,,,,GRN-1-CBPVCAU-28/0.26MMWHITE----------WD----------0.0000"
GADI-12-0183,GAS DIFFUSER 12-0183,ZZ0,PC,1,,2.0000,,5.0000,1,16.00000000,C0011,GRN-1-GADI-12-0183----------ST----------6.0000
GANOGN-4009,GAS NOZZLE GN-4009,ZZ0,PC,0,,0.0000,,0.0000,1,16.00000000,C0011,GRN-1-GANOGN-4009----------ST----------3.0000
GAREFM,ARGON REGULATOR WITH FLOW METER,ZZ0,PC,0,,0.0000,,0.0000,1,130.00000000,C0011,GRN-1-GAREFM----------ST----------0.0000
RHREWIFL-CO2,CO2 REGULATOR WITH FLOWMETER,ZZ0,PC,0,,0.0000,,0.0000,1,210.00000000,C0011,GRN-1-RHREWIFL-CO2----------ST----------0.0000
TBHYEL-120433,HYPERTHEM ELECTRODE ( 120433 ),ZZ0,PC,0,,0.0000,,0.0000,0,30.00000000,C0011,GRN-1-TBHYEL-120433----------ST----------0.0000
TBHYNO-020705,HYPERTHEM NOZZLE ( 020705 ),ZZ0,PC,0,,0.0000,,0.0000,0,12.40000000,C0011,GRN-1-TBHYNO-020705----------ST----------0.0000
TBHYNO-120282,HYPERTHEM NOZZLE 120282,ZZ0,PC,0,,0.0000,,0.0000,0,12.40000000,C0011,GRN-1-TBHYNO-120282----------ST----------0.0000
TBHYSC-020846,HYPERTHEM SHIELD CAP ( 020846 ),ZZ0,PC,0,,0.0000,,0.0000,0,120.00000000,C0011,GRN-1-TBHYSC-020846----------ST----------0.0000
TBHYSH-D020334,HYPERTHEM SHIELD 020334,ZZ0,PC,0,,0.0000,,0.0000,0,41.00000000,C0011,GRN-1-TBHYSH-D020334----------ST----------0.0000
TBHYSR-020706,HYPERTHEM SWIRL RING ( 020706 ),ZZ0,PC,0,,0.0000,,0.0000,0,61.00000000,C0011,GRN-1-TBHYSR-020706----------ST----------0.0000
TBPLMTMB-020713,HYPERTHERM MAX 100D MACHINE TOUCH MAIN BODY CNC PLASMA CUTTER NOZZEL P/N: 020713,ZZ0,PC,0,,0.0000,,0.0000,1,1087.50000000,C0011,GRN-1-TBPLMTMB-020713----------ST----------0.0000
WCLOBACA-57Y02,AIR COOLED TIG WELDING TORCH WP 26 -PART : LONG BACK CAP – 57Y02,ZZ0,PC,0,,0.0000,,0.0000,1,7.00000000,C0011,GRN-1-WCLOBACA-57Y02----------ST----------3.0000
WCLOBACA-57Y04,AIR COOLED TIG WELDING TORCH WP 26 -PART : SHORT BACK CAP – 57Y04,ZZ0,PC,0,,0.0000,,0.0000,1,5.00000000,C0011,GRN-1-WCLOBACA-57Y04--------------------
WCSWKM-56,KM-56-MAG WELDING SOLID WIRE 1.0 ( 15KG ),ZZ0,SPOOL,1,,0.0000,,5.0000,1,100.00000000,C0011,GRN-1-WCSWKM-56----------ST----------2.0000
WCWELE-500A,WELDING LEAD SETS 500A NETHERLAND TYPE 95 MMSQ 5M,ZZ0,PC,0,,0.0000,,0.0000,1,120.00000000,C0011,GRN-1-WCWELE-500A----------ST----------0.0000
WCWETOELHO-500A,ELECTRODE HOLDER 500A,ZZ0,PC,0,,0.0000,,0.0000,1,21.00000000,C0011,GRN-1-WCWETOELHO-500A----------ST----------0.0000
WDCOBO-1.6,COLLECT BODY 1.6,ZZ0,PC,1,,0.0000,,5.0000,1,5.60000000,C0011,GRN-1-WDCOBO-1.6----------ST----------2.0000
WDCOBO-2.4,COLLECT BODY 2.4,ZZ0,PC,0,,0.0000,,0.0000,1,5.60000000,C0011,GRN-1-WDCOBO-2.4----------ST----------0.0000
WDCOBO-3.2,COLLECT BODY 3.2,ZZ0,PC,0,,0.0000,,0.0000,1,5.60000000,C0011,GRN-1-WDCOBO-3.2----------ST----------1.0000
WDCOTIP-1.0,CONTACT TIP 1.0MM,ZZ0,PC,1,,2.0000,,5.0000,1,6.00000000,C0011,GRN-1-WDCOTIP-1.0----------ST----------7.0000
WDCUNO-1/32,CUTTING NOZZLE 1/32,ZZ0,PC,0,,0.0000,,0.0000,1,11.00000000,C0011,GRN-1-WDCUNO-1/32----------ST----------0.0000
WDCUNO-3/64,CUTTING NOZZLE 3/64,ZZ0,PC,0,,0.0000,,0.0000,1,11.00000000,C0011,GRN-1-WDCUNO-3/64----------ST----------1.0000
WDTIGCO-1.6,TIG COLLECT DIA 1.6,ZZ0,PC,1,,0.0000,,5.0000,1,4.00000000,C0011,GRN-1-WDTIGCO-1.6----------ST----------5.0000
WDTIGCO-2.4,TIG COLLECT DIA 2.4,ZZ0,PC,0,,0.0000,,0.0000,1,4.00000000,C0011,GRN-1-WDTIGCO-2.4----------ST----------4.0000
WDTIGCO-3.2,TIG COLLECT DIA 3.2,ZZ0,PC,0,,0.0000,,0.0000,1,4.00000000,C0011,GRN-1-WDTIGCO-3.2----------ST----------0.0000
WDTIP-142003,TIP HOLDER 1420003,ZZ0,PC,1,,2.0000,,5.0000,1,16.00000000,C0011,GRN-1-WDTIP-142003----------ST----------3.0000
WDWDCA-300A,WELDING EARTH CABLE 300 AMP,ZZ0,METER,0,,0.0000,,0.0000,1,11.50000000,C0011,GRN-1-WDWDCA-300A----------ST----------0.0000
WCSIBRFL,SILVER BRAZING FLUX - 225 GM,ZZ0,CAN,1,,0.0000,,1.0000,1,23.00000000,"C0011,,,,,,,,,S0003",GRN-1-WCSIBRFL----------ST----------1.0000
114250-39450,"SWITCH, HYDRAULIC",MIP,PC,1,,0.0000,,1.0000,1,22.00000000,C0012,GRN-1-114250-39450----------ST----------1.0000
11923377932,SOLENOID ST,MIP,PC,1,,1.0000,,2.0000,1,250.00000000,C0012,GRN-1-11923377932----------ST----------2.0000
119717-01330,GASKET ( FORTU100SAE  ) ( 119717-01331 ),MIP,PC,1,,1.0000,,2.0000,1,173.00000000,C0012,GRN-1-119717-01330----------ST----------2.0000
119717-11101,"VALVE, SUCTION",MIP,PC,0,,0.0000,,0.0000,1,48.30000000,C0012,GRN-1-119717-11101----------ST----------3.0000
119717-11110,"VALVE, EXHAUST",MIP,PC,0,,0.0000,,0.0000,1,48.30000000,C0012,GRN-1-119717-11110----------ST----------3.0000
119717-11740,HEAD ASSY CYLINDER,MIP,PC,0,,0.0000,,0.0000,1,2597.00000000,C0012,GRN-1-119717-11740----------ST----------0.0000
119717-14400,PUSH-ROD,MIP,PC,0,,0.0000,,0.0000,1,7.90000000,C0012,GRN-1-119717-14400----------ST----------0.0000
119717-49800,"THERMOSTAT, 71DEG C",MIP,PC,0,,0.0000,,0.0000,1,45.30000000,C0012,GRN-1-119717-49800----------ST----------0.0000
119718-11380,BONNET ASSY HEAD,MIP,PC,0,,0.0000,,0.0000,1,325.70000000,C0012,GRN-1-119718-11380----------ST----------1.0000
119740-77020,STARTING MOTOR,MIP,PC,0,,0.0000,,0.0000,1,1471.50000000,C0012,GRN-1-119740-77020----------ST----------0.0000
119802-55700,"SEPARATOR ASSY,WATER",MIP,PC,0,,0.0000,,0.0000,1,78.00000000,C0012,GRN-1-119802-55700----------ST----------0.0000
119810-01200,YANMAR SCREW BOLT ( 119810-01200 ),MIP,PC,1,,2.0000,,4.0000,1,4.60000000,C0012,GRN-1-119810-01200----------ST----------17.0000
121250-44901,"SWITCH, 110 YEU",MIP,PC,1,,1.0000,,3.0000,1,29.30000000,C0012,GRN-1-121250-44901----------ST----------4.0000
124465-44950,"GASKET, 16",MIP,PC,0,,0.0000,,0.0000,1,2.40000000,C0012,GRN-1-124465-44950----------ST----------0.0000
129601-11310,"GASKET, BONNET",MIP,PC,0,,0.0000,,0.0000,1,41.00000000,C0012,GRN-1-129601-11310----------ST----------1.0000
129636-42101,"PUMP ASSY, CW ( 129636-42100 )",MIP,PC,0,,0.0000,,0.0000,1,659.00000000,C0012,GRN-1-129636-42101----------ST----------1.0000
129685-01330,"GASKET, HEAD",MIP,PC,0,,0.0000,,0.0000,1,140.00000000,C0012,GRN-1-129685-01330----------ST----------1.0000
129685-11701,"HEAD ASSY, CYLINDER ( 129685-11700 )",MIP,PC,0,,0.0000,,0.0000,1,2392.92000000,C0012,GRN-1-129685-11701----------ST----------1.0000
F5-TU100S-O,OIL FILTER TU100SA ( 119660-35150 ),ZZ0,PC,0,,0.0000,,0.0000,1,27.20000000,C0012,GRN-1-F5-TU100S-O--------------------
FDOIFIOP-TU100,OIL FILTER OPENER 79MM ( FOR TU100SAE OIL FILTER ),ZZ0,PC,0,,0.0000,,0.0000,1,64.00000000,"C0012,,,,,,,,,B0028",GRN-1-FDOIFIOP-TU100----------ST----------0.0000
127695-35150,OIL FILTER,MIP,PC,1,,1.0000,REPLACE BY SAKURA BRAND ( C1807 ),3.0000,1,100.00000000,"C0012,,,,,,,,,F0023",GRN-1-127695-35150----------ST----------3.0000
119717-42002,PUMP ASSY WATER YEU ( REPLACE BY 119717-42003 ),MIP,PC,1,,0.0000,TU85 and TU100,1.0000,1,808.00000000,"C0012,,,,,,,,,J0009",GRN-1-119717-42002----------ST----------1.0000
119717-44320,TENSION DEVICE ASSY,MIP,PC,1,,0.0000,,1.0000,1,287.00000000,"C0012,,,,,,,,,J0009",GRN-1-119717-44320----------ST----------2.0000
119718-11310,GASKET BONNET,MIP,PC,0,,0.0000,,0.0000,1,56.00000000,"C0012,,,,,,,,,J0009",GRN-1-119718-11310----------ST----------0.0000
119718-77801,"PLUG, GLOW ( 119717-77800 )",MIP,PC,0,,0.0000,,0.0000,1,128.00000000,"C0012,,,,,,,,,J0009",GRN-1-119718-77801----------ST----------0.0000
OBSP3MRWOHP-P150,ROUND SAND PAPER WITHOUT HOLE P150 216U ( 100 PCS / ROLL ),ZZ0,ROLL,0,,0.0000,,0.0000,1,66.00000000,C0014,GRN-1-OBSP3MRWOHP-P150----------ST----------0.0000
PC2K-221,2K 221 CLEAR & HARDENER 2:1V ( 1.5LITRE),ZZ0,SET,0,,0.0000,,0.0000,1,48.00000000,C0014,GRN-1-PC2K-221----------ST----------0.0000
PCALPA-LH3698,ALUMINIUM PAINT (LH/3698) 5LITRES/PAIL,ZZ0,PAIL,0,,0.0000,,0.0000,1,52.00000000,C0014,GRN-1-PCALPA-LH3698----------ST----------0.0000
PCDRPP,PLASTIC PRIMER ( 1 LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,50.00000000,C0014,GRN-1-PCDRPP----------ST----------0.0000
PCFIPUTTY,FIBER PUTTY – 1KG/CAN,ZZ0,CAN,0,,0.0000,,0.0000,1,46.00000000,C0014,GRN-1-PCFIPUTTY----------ST----------0.0000
PCGLEN-LH9103,TIGER GLOSS ENAMEL #300 COLOUR 9103 BLACK (20 LITRES) LH9103,ZZ0,TIN,0,,0.0000,,0.0000,1,224.00000000,C0014,GRN-1-PCGLEN-LH9103----------ST----------0.0000
PCICNCPU-22,ICI NC PUTTY NO.22  (3KGS/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,46.00000000,C0014,GRN-1-PCICNCPU-22----------ST----------0.0000
PCPA-3252PC-MATT,CAUSEWAY PANTONE 3252PC LIGHT GREEN MATT ( 5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,90.00000000,C0014,GRN-1-PCPA-3252PC-MATT----------ST----------0.0000
PCPA-326PC-MATT,CAUSEWAY PANTONE 326PC GREEN MATT (5LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,90.00000000,C0014,GRN-1-PCPA-326PC-MATT----------ST----------0.0000
PCPA-358PC,PANTONE 358PC FLOOR PAINT EXPOXY( GREEN) (5LITRES/TIN),ZZZ,TIN,0,,0.0000,,0.0000,0,85.00000000,C0014,GRN-1-PCPA-358PC----------ST----------0.0000
PCPA-7478PC-MATT,CAUSEWAY PANTONE 7874PC GREEN MATT (5LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,90.00000000,C0014,GRN-1-PCPA-7478PC-MATT----------ST----------0.0000
PCPA-BL-1,1K AUTO PAINT & HARDENER 4: 1 COLOUR AS CLOSE TO SAMPLE - BLUE ( 5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,224.00000000,C0014,GRN-1-PCPA-BL-1----------ST----------0.0000
PCPA-LG-M,CAUSEWAY PAINT LIME GREEN MATT  (5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,90.00000000,C0014,GRN-1-PCPA-LG-M----------ST----------0.0000
PCPA-PU101W,CAUSEWAY POLYURETHANE (PU)PAINT & HARDEREN 4-1 COLOR:101 WHITE 5LITES,ZZ0,TIN,0,,0.0000,,0.0000,1,170.00000000,C0014,GRN-1-PCPA-PU101W----------ST----------0.0000
PCPA-TG-M,1K AUTO PAINT & HARDENER 4:1 COLOUR TEMASEK GREEN MATT  (5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,256.00000000,C0014,GRN-1-PCPA-TG-M----------ST----------0.0000
PCPA2KPB-9619,CAUSEWAY 2K POLYGLOSS METALIC RREFINISH - SPARKLE SLIVER 9619 (1LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,62.00000000,C0014,GRN-1-PCPA2KPB-9619----------ST----------0.0000
PCPA2KPB-PRED,CAUSEWAY 2K POLYGLOSS BASECOAT- 539 POLICE RED (1LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,56.00000000,C0014,GRN-1-PCPA2KPB-PRED----------ST----------0.0000
PCPA2KPB-SM,2K POLYGLOSS BASECOAT-COLOUR: AS CLOSE TO SILVER METALLIC (5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,280.00000000,C0014,GRN-1-PCPA2KPB-SM----------ST----------0.0000
PCPA2KPB-YELLOW,CAUSEWAY 2K POLYGLOSS BASECOAT-YELLOW (1LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,54.00000000,C0014,GRN-1-PCPA2KPB-YELLOW----------ST----------0.0000
PCPA8101-W,INTERIOR EASY WASH EMULSION 8101 WHITE NIPPON PAINT (5LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,156.00000000,C0014,GRN-1-PCPA8101-W----------ST----------0.0000
PCPA9009VBLUE,CAUSEWAY VICTORIA BLUE 9009 MATT  (5 LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,90.00000000,C0014,GRN-1-PCPA9009VBLUE----------ST----------0.0000
PCPA9097MAGREY,CAUSEWAY STEEL GREY MATT 9097 (5 LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,86.00000000,C0014,GRN-1-PCPA9097MAGREY----------ST----------0.0000
PCPA9102MEWHITE,CAUSEWAY WHITE PAINT 9102  (5 LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPA9102MEWHITE----------ST----------0.0000
PCPA9103MEBLACK,CAUSEWAY BLACK PAINT 9103  (5 LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,78.00000000,C0014,"GRN-1-PCPA9103MEBLACK----------ST----------0.0000,,,,,,,,,GRN-1-PCPA9103MEBLACK----------WD----------0.0000"
PCPA9900DAGR-9093,CAUSEWAY GLOSS FINISH ENAMEL -  DAWN GREY BSS 9093 (5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,76.00000000,C0014,GRN-1-PCPA9900DAGR-9093----------ST----------0.0000
PCPA9900FGR-85208,CAUSEWAY INDUSTRIAL 9900  FLANELL GREY (85208) (5 LITRES/TIN),ZZ0,PAIL,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPA9900FGR-85208----------ST----------0.0000
PCPA9900LAGR-9043,CAUSEWAY GLOSS FINISH ENAMEL - LAVENDER GREY 9043 (5LITER/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,76.00000000,C0014,GRN-1-PCPA9900LAGR-9043----------ST----------0.0000
PCPA9900RED-85437,CAUSEWAY INDUSTRIAL 9900 SIGNAL RED (85437)(1 LITRE),ZZ0,TIN,0,,0.0000,,0.0000,1,25.00000000,C0014,GRN-1-PCPA9900RED-85437----------ST----------0.0000
PCPA9900TA-8510,CAUSEWAY INDUSTRIAL PAINT 9900 TANGERINE #8510 X 5 LITRE,ZZ0,TIN,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPA9900TA-8510----------ST----------0.0000
PCPA9900TABL-7147,CAUSEWAY GLOSS FINISH ENAMEL -  TAME BLUE 7147 (5LITRE/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,76.00000000,C0014,GRN-1-PCPA9900TABL-7147----------ST----------0.0000
PCPAAE-8785,CAUSEWAY 8786  EXTRA MATT BLACK (FAST DRY) (5LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,96.00000000,C0014,GRN-1-PCPAAE-8785----------ST----------0.0000
PCPABLUE-8580,CAUSEWAY PAINT ( 8580 DG BLUE ) 5 LITRES/TIN,ZZ0,TIN,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPABLUE-8580----------ST----------0.0000
PCPACEM101-WHITE,CEM 101 WHITE INTERNAL EMULSION PAINT  (20LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,96.00000000,C0014,GRN-1-PCPACEM101-WHITE----------ST----------0.0000
PCPACYH-1K,CAUSEWAY 2C AUTO PAINT  & HARDENDER  YELLOW,ZZ0,TIN,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPACYH-1K----------ST----------0.0000
PCPAMA85105-DGREY,CAUSEWAY DRAK GREY MATT FINISH  (85105) (1 LITRE),ZZ0,TIN,0,,0.0000,,0.0000,1,24.00000000,C0014,GRN-1-PCPAMA85105-DGREY----------ST----------0.0000
PCPAMB,1K AUTO PAINT & HARDENER 4:1 COLOUR: AS CLOSE TO BLACK MATT (1.25LITRS/TIN),ZZ0,SET,0,,0.0000,,0.0000,1,70.00000000,C0014,GRN-1-PCPAMB----------ST----------0.0000
PCPAPOEDHA-1K,CAUSEWAY 1K PAINT POLICE RED 1.25LITRE  & HARDENDER 4:1 ( 1.25LITRES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,56.00000000,C0014,GRN-1-PCPAPOEDHA-1K----------ST----------0.0000
PCPAPOEDHA-1K-5L,CAUSEWAY 2C AUTO (5LITRES) & HARDENDER (2.5LITRES) POLICE RED,ZZ0,TIN,0,,0.0000,,0.0000,1,262.50000000,C0014,GRN-1-PCPAPOEDHA-1K-5L----------ST----------0.0000
PCPS-936SD,936 ISUZU SILVER PAINT (SLOW DRY) 5 LITRES,ZZ0,TIN,0,,0.0000,,0.0000,1,170.00000000,C0014,GRN-1-PCPS-936SD----------ST----------0.0000
PCPUHA-928,928 POLY PUTTY & HARDENER (2.5LITES/TIN),ZZ0,TIN,0,,0.0000,,0.0000,1,58.00000000,C0014,GRN-1-PCPUHA-928----------ST----------0.0000
