code,name,country,phone,uen,customer_type,address_location,address_unit_no,address_postal_code,address_office_number,poc_first_name,poc_last_name,email,credit_term
C0204,COMPASS ROSE FREIGHT SYSTEMS PTE LTD,SINGAPORE,6515 8806,?198803102M,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0205,COMMONWEALTH KOKUBU LOGISTICS PTE LTD,SINGAPORE,6515 8806,,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0206,CONNECT3 WORKSHOP PTE LTD,SINGAPORE,6515 8806,,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0207,CARWORKZ,SINGAPORE,6515 8806,53395424W,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0208,CORSICA TRADING,SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0209,CREMELAND PTE LTD,SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0210,CMC MATERIALS SINGAPORE PTE. LTD.,SINGAPORE,6515 8806,198401266Z,Fleet Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0211,COOL LINK & MARKETING PTE LTD,SINGAPORE,6515 8806,,Distributor,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0212,C.K.H FOOD TRADING PTE LTD,SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0213,COMMONWEALTH LOGISTICS II PTE LTD,SINGAPORE,6515 8806,202036530M,Fleet Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0214,CHAI GIAP AUTO TRADING,SINGAPORE,6515 8806,199505613R,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0215,C L AUTO PTE LTD,SINGAPORE,6515 8806,198800292M,Service Workshop,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0216,CMUS PTE. LTD.,SINGAPORE,6515 8806,202036499M,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0217,CRYSTAL WINES PTE LTD,SINGAPORE,6515 8806,200009037Z,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0218,CHIP HUAT PORK SUPPLIER,SINGAPORE,6515 8806,48206500A,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0219,CHEW SOON HUI ( BENJAMIN),SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0220,COMMERCIAL VAN PTE LTD,SINGAPORE,6515 8806,202133058G,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0221,CST CONTAINER SERVICES PTE LTD,SINGAPORE,6515 8806,198703122N,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0222,CHENG AUTO BODYWORKS,SINGAPORE,6515 8806,M90372111L,Service Workshop,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0223,COOLEN MARKETING PTE LTD,SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0224,CITITRANS BUS TRANSIT PTE. LTD.,SINGAPORE,6515 8806,,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0225,CARSMITH PRIVATE LIMITED,SINGAPORE,6515 8806,,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0226,CAR CLUB PTE LTD,SINGAPORE,6515 8806,,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0227,CORNDALE CONSULTANTS PTE LTD,SINGAPORE,6515 8806,199301979H,Individual Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
C0228,CTE AUTOMOBILE PTE LTD,SINGAPORE,6515 8806,201604137Z,Fleet Owner,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET DUE
D0001,DOUBLE HALAL INDUSTRIES PTE LTD,SINGAPORE,6515 8806,199503571D,,"42 TOH GUAN ROAD, EAST ENTERPRISE HUB
#01 - 73
SINGAPORE 608583
",73,608583,9684 1229,MR MELVIN,,,NET 30
D0002,DELTA COACH BUILDER,SINGAPORE,63682728,41327000M,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0003,DAN & ALLEN'S PATISSERIE PTE LTD,SINGAPORE,63682728,199502037H,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0004,DE MING FOOD PTE LTD,SINGAPORE,63682728,198800605H,,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET 30
D0005,DELIFRANCE SINGAPORE PTE LIMITED,SINGAPORE,63682728,198902330E,,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET 30
D0006,DELTA AUTOMOTIVE PTE LTD,SINGAPORE,63682728,199507163Z,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0007,DEVTEC ENTERPRISES (S) PTE LTD,SINGAPORE,63682728,198500122W,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0008,DOME FOOD INDUSTRIAL PTE LTD,SINGAPORE,63682728,198501870W,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET 30
D0009,DELI 21 INVESTMENT PTE LTD,SINGAPORE,63682728,199507765H,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0010,DIESEL MOTOR TRADING,SINGAPORE,63682728,52822471M,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0011,DATA FORWARDING & TRANSPORTATION SERVICES,SINGAPORE,63682728,42812400C,,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0012,DO & ME FOOD SYSTEMS PTE LTD,SINGAPORE,63682728,199100424N,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET 30
D0013,DRAGON SHOKUHIN (S) PTE LTD,SINGAPORE,63682728,19890099W,,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0014,DOLLASIEN PTE LTD,SINGAPORE,63682728,199201461M,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET DUE
D0015,DESSERT CHAIN PTE LTD,SINGAPORE,63682728,199702076R,Individual Owner,"11 SUNGEI KADUT STREET 2
SINGAPORE 729232
",,729232,9684 1229,MR MELVIN,,,NET 30
D0016,DAVID'S WOK FOOD MANUFACTURING PTE LTD,SINGAPORE,62422791,199801134E,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0017,DAH CHONG HONG TRADING (S) PTE LTD,SINGAPORE,62422791,198302317N,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0018,D.M. FROZEN FOOD,SINGAPORE,62422791,34280500B,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0019,DAY 'N' NIGHT HERBAL SOUP RESTAURANT PTE LTD,SINGAPORE,62422791,199800341W,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0020,DIAN HUANG ENTERPRISE,SINGAPORE,62422791,42579600X,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0021,DO BETTER TRADING,SINGAPORE,62422791,201707281E,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0022,DELISNACKS,SINGAPORE,62422791,200208995R,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0023,DRAGOCO ASIA PACIFIC PTE LTD,SINGAPORE,62422791,197901400Z,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0024,DEFU FOODSTUFF PTE LTD,SINGAPORE,62422791,200403524D,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0025,DE NOVO CONFECTIONERY,SINGAPORE,62422791,49389700C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0026,DE CHENG XIN XING TRADING PTE LTD,SINGAPORE,62422791,198901553R,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0027,DEFU ICE WORKS PTE LTD,SINGAPORE,62422791,198101496R,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0028,DAIRY TECHNOLOGY (S) PTE LTD,SINGAPORE,62422791,200301674E,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0029,DONALDSON FILTRATION (ASIA PACIFIC) PTE LTD,SINGAPORE,62422791,199906198K,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0030,D J BAKERY,SINGAPORE,62422791,52966549B,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0031,DARLEE FOOD INDUSTRIES PTE LTD,SINGAPORE,62422791,199609071M,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0032,DON YOUR PERSONAL PIE CLUB PTE LTD,SINGAPORE,62422791,200103861N,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0033,DIVEX ASIA PACIFIC PTY LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0034,DANONE DUMEX (MALAYSIA) SDN BHD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0035,DA PAOLO RISTORANTE ITALIANO PTE LTD,SINGAPORE,62422791,198905296C,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0036,DESTEC KRONORS ENTERPRISE,SINGAPORE,62422791,53094746C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0037,DJ BREAD PTE LTD,SINGAPORE,62422791,200505330Z,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0038,DIGO CORPORATION PTE LTD,SINGAPORE,62422791,200313006C,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0039,DAWOOD EXPORTS PTE LTD,SINGAPORE,62422791,198000570Z,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0040,DELUSCIOUS PATISSERIE PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0041,DORIS LIEW,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0042,DNATA SINGAPORE PTE LTD,SINGAPORE,62422791,197702772D,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0043,DAISHO (S) PTE LTD,SINGAPORE,62422791,199303928G,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0044,DAISO INDUSTRIES CO. LTD SINGAPORE,SINGAPORE,62422791,,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0045,DAIMLER SOUTH EAST ASIA PTE LTD,SINGAPORE,62422791,,Distributor,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0046,DEMPSEY HOUSE,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0047,DOLFORD FOOD MANUFACTURING PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0048,DNKH LOGISTICS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0049,DEFENCE SCIENCE & TECHNOLOGY AGENCY,SINGAPORE,62422791,NA,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0050,D'BEST CONTRACTS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0051,DC CONTRACTORS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0052,DAYA MARKETING PTY LTD,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0053,DAISHO DEVELOPMENT SINGAPORE PTE LTD,SINGAPORE,62422791,199607161C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
D0054,DAILY FRESH MARKETING PTE LTD,SINGAPORE,62422791,201323919C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0055,DIAMOND CAR RENTAL PTE LTD,SINGAPORE,62422791,199901716M,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0056,DELTA RAILWAY EQUIPMENTS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0057,DTRANS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0058,DIESEL & MOTOR ENGINEERING PLC PQ146,SINGAPORE,62422791,,Distributor,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0059,DELI HUB CATERING PTE LTD,SINGAPORE,62422791,200414557H,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0060,LEXBUILD INTERNATIONAL PTE LTD,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0061,TSG FOOD PTE LTD,SINGAPORE,62422791,201013761Z,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0062,DAN IMPORT EXPORT CO LTD,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0063,DS CAR RENTAL PTE LTD,SINGAPORE,62422791,201400889N,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0064,D'CAKE PTE LTD,SINGAPORE,62422791,200917799W,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0065,DIABETIC SOCIETY OF SINGAPORE,SINGAPORE,62422791,S71SS0043E,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0066,DJM GARAGE,SINGAPORE,62422791,,Distributor,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0067,818 DURIANS & PASTRIES PTE LTD,SINGAPORE,62422791,201333554W,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0068,DJ BAKERY HOLDINGS PTE LTD,SINGAPORE,62422791,201407495Z,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0069,DK FOOD PTE LTD,SINGAPORE,62422791,201604920G,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0070,DYNAMIC AUTOWORK PTE LTD,SINGAPORE,62422791,,Service Workshop,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0071,DAFONG TDG PTE LTD,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0072,DM CREDIT PTE LTD,SINGAPORE,62422791,199903515E,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0073,DAIYA  SALES INC.,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0074,DAIYA SALES INC.,SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0075,DING FENG PTE LTD,SINGAPORE,62422791,201603482R,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0076,DART HOLDINGS PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0077,DJ BAKERY,SINGAPORE,62422791,201407495Z,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0078,DF FOODS MARKETING,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0079,DUMPLING ZHANG HOLDINGS PTE LTD,SINGAPORE,62422791,201103984M,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0080,DE FU FOOD HOLDINGS PTE LTD,SINGAPORE,62422791,201837791H,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0081,DELI ASIA (S) PTE LTD,SINGAPORE,62422791,200206046Z,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0082,DAIICHI TRADING PTE LTD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0083,DIRECT HARVEST COMPANY PTE. LTD.,SINGAPORE,62422791,201904956C,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0084,DEEP BLUE SEA (SINGAPORE) PRIVATE LIMITED,SINGAPORE,62422791,200404716W,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0085,DIABETES SINGAPORE,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0086,DSW FROZEN FOOD PTE. LTD.,SINGAPORE,62422791,201507975K,Fleet Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0087,"D.I.E.C. SINGAPORE PTE., LTD",SINGAPORE,62422791,,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0088,DENSO INTERNATIONAL ASIA PTE LTD,SINGAPORE,62422791,199806227C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0089,DENSO INTERNATIONAL ASIA PTE. LTD.,SINGAPORE,62422791,,Distributor,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
D0090,DCT AUTO PTE LTD,SINGAPORE,62422791,695D,Distributor,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
E0001,EXQUISITE PRODUCTS MANUFACTURING M SDN BHD,SINGAPORE,62422791,,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
E0002,ENG KEE FRESH COCONUT MILK SUPPLY,SINGAPORE,62422791,37296200M,,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
E0003,EATON PATISSERIE PTE LTD,SINGAPORE,62422791,199004740C,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET DUE
E0004,EAC LOGISTIC PTE LTD,SINGAPORE,62422791,197700959K,Individual Owner,"6022 ANG MO KIO IND. PARK 3
#01 - 74
SINGAPORE 569474
",74,569474,9684 1229,MR MELVIN,,,NET 30
E0005,EASTERN ASIA MARINE PRODUCTS PTE LTD,SINGAPORE,67353123 / 62275115,198403513Z,,"60 ALBERT STREET, OG ALBERT COMPLEX
#10 - 10
SINGAPORE 189969
",10,189969,9684 1229,MR MELVIN,,,NET 30
E0006,ENG WEE CHAI,SINGAPORE,67353123 / 62275115,,Individual Owner,"60 ALBERT STREET, OG ALBERT COMPLEX
#10 - 10
SINGAPORE 189969
",10,189969,9684 1229,MR MELVIN,,,NET DUE
E0007,EIING HAI TRADING (S) PTE LTD,SINGAPORE,62662225   MAY,199003930C,Individual Owner,"15 WOODLANDS LOOP, WOODLANDS EAST INDUSTRIAL ESTATE
#03 - 09
SINGAPORE 738322
",9,738322,9684 1229,MR MELVIN,,,NET DUE
