code,origin_store_id,destination_store_id,product_id_in,adjustment_in,type_in,product_id_out,adjustment_out,type_out,reason_in
829,ST,TL,B2A45,10,Goods Receipt,B2A45,-1,Item Transfer,SVS VEH GBB540
194,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:YN424
171,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:YN2050...YL14710
105,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:GBA7290..YL2751..YM1430
196,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:YN2388..GY4741..YJ1567..GU5075
45,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,SVS DEPT VEH NO :YN263
104,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:YM4414...YN1402..YM7967..YL5472..YM1731
175,ST,TL,B2A51,20,Goods Receipt,B2A51,-2,Item Transfer,REFER TO VEC NO:YM7168...YN248
222,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,"SVS DEPT VEH NO :YK3763,YJ9530,YM9710,YN1103,YM9733"
58,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,REFER TO VEC NO:YN1472
155,ST,TL,B2A51,20,Goods Receipt,B2A51,-1,Item Transfer,SVS DEPT VEH NO : YM9519 & YL6760
5098,TL,ST,SSA521A425,35,Goods Receipt,SSA521A425,-5,Item Adjustment,REFER TO ASSEMBLY NO:50266-E2-B415ES24FG-3SET-09/09/2016
2976,ST,TL,SSA521A425,35,Goods Receipt,SSA521A425,-1,Item Transfer,REFER TO VEC NO:YK3152 -HJ 1095 -TAKEN BY RAJA
5109,ST,WD,SSA521A425,35,Goods Receipt,SSA521A425,-5,Item Adjustment,issue to northlink on 30/08/16
5111,ST,WD,SSA521A425,35,Goods Receipt,SSA521A425,-2,Item Adjustment,ISSUE TO NORTHLINK ON 03/10/16
2963,ST,TL,SSA521A425,35,Goods Receipt,SSA521A425,-2,Item Transfer,REFER TO VEC NO:YM5093-HJ 1087 TAKEN BY RAJA
1111,ST,TL,TCP24A-KT1,2,Goods Receipt,TCP24A-KT1,-1,Item Transfer,ISSUE TO MRU UNDER P/O NO:3057
965,ST,TL,TCP24A-KT1,2,Goods Receipt,TCP24A-KT1,-1,Item Transfer,REFER TO VEC NO:YK6467
743,ST,TL,56705,7,Goods Receipt,56705,-1,Item Transfer,LOAN TO DORIS FOR FHA 2012
300,ST,TL,BHMBMIFE639-24V,2,Goods Receipt,BHMBMIFE639-24V,-1,Item Transfer,SVS DEPT VEH NO: YM563..
282,ST,TL,BHMBMIFE639-24V,2,Goods Receipt,BHMBMIFE639-24V,-1,Item Transfer,"REFER TO VEC NO""YL2876"
432,TL,ST,51903,1,Item Transfer,51903,-1,Item Transfer,TRANFER BACK TO STORE
313,ST,TL,HC4/81200BSF,5,Item Adjustment,HC4/81200BSF,-1,Item Transfer,REFER TO VEC NO:YM4232
314,ST,TL,HC4/81200BSF,5,Item Adjustment,HC4/81200BSF,-1,Item Transfer,REFER TO VEC NO:YL6444...XD4486
301,ST,TL,HC4/81200BSF,5,Item Adjustment,HC4/81200BSF,-1,Item Transfer,TAV C2
306,ST,TL,HC4/81200BSF,5,Item Adjustment,HC4/81200BSF,-1,Item Transfer,SVS DEPT VEH NO : YL3951
317,ST,TL,HC4/81200BSF,5,Item Adjustment,HC4/81200BSF,-1,Item Transfer,REFER TO VEC NO:YL8206
777,ST,TL,CAWT28.23H/W,1,Item Transfer,CAWT28.23H/W,-1,Item Transfer,REFER TO VEC NO:YL2559
4049,TL,ST,ECEXVA3/8ORING2P,2,Item Transfer,ECEXVA3/8ORING2P,-1,Item Transfer,WRONG ENTER
4027,ST,WD,SAA512A101,1,Item Adjustment,SAA512A101,-1,Item Transfer,ISSUE TO NORTHLINK ON 06/11/13.
2880,ST,TL,SSA431J014A,2,Item Adjustment,SSA431J014A,-1,Item Transfer,REFER TO TRANFER NO:GZ5182-HJ 1023.TAKEN BY RAJA
4798,ST,WD,TOY-150-P,1,Item Adjustment,TOY-150-P,-1,Item Adjustment,ISSUE TO NORTHLINK ON 12/08/15
441,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,ISSUED TO THIS VECHL NO:YL1595/GW8931/YK6693
438,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YL1595
4531,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Adjustment,REFER TO VEC NO:YM8621-HJ-2221-TAKEN BY RAJA
426,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-5,Item Transfer,ISSUE TO NORTHLINK ON 03/02/12
430,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YM9554
476,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YL8170
444,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YM7867
474,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:GB4775...YM3363
421,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:GW5500
439,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,ISSUED THIS VECHL NO:GBB1176/XD4500/YM3754
322,TL,ST,B2A51,1,Item Transfer,B2A51,-1,Item Transfer,REFER TO VEC NO:YK8146...WRONGLY TRANFER STOCK
4725,ST,TL,WCCOWEROD,3,Goods Receipt,WCCOWEROD,-2,Item Adjustment,ISSUE TO EDWIN E2A415ES12FG-5 SETS 07/04/2015
408,ST,TL,R1FF14,5,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:YK7481
470,ST,TL,R1FF14,5,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:GBB9897...GZ5375
343,ST,TL,R1FF14,5,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:YL4058..YM133
417,ST,TL,R1FF14,5,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:YL1993
362,ST,TL,R1FF14,5,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:YJ2582
450,ST,TL,FEFU5AMP-44605,80,Item Adjustment,FEFU5AMP-44605,-2,Item Transfer,REFER TO VEC NO:YK2620
4537,TL,ST,FEFU5AMP-44605,80,Item Adjustment,FEFU5AMP-44605,-20,Item Adjustment,REFER TO ASSEMBLY NO:50139-E2-A415ES24FG-1SET
1619,ST,TL,FEFU25AMP-44625,130,Item Adjustment,FEFU25AMP-44625,-8,Item Transfer,REFER TO VEC NO:GU1173-HJ-192
520,ST,TL,FEFU25AMP-44625,130,Item Adjustment,FEFU25AMP-44625,-7,Item Transfer,REFER TO VEC NO:YM4677..YL2729..YL3839
857,ST,TL,FEFU25AMP-44625,130,Item Adjustment,FEFU25AMP-44625,-1,Item Transfer,REFER TO VEC NO:GBC9143
813,ST,TL,FEFU25AMP-44625,130,Item Adjustment,FEFU25AMP-44625,-10,Item Transfer,REFER TO VEC NO:YK2988
4533,ST,TL,BBR224-55-50W,4,Item Adjustment,BBR224-55-50W,-3,Item Adjustment,REFER TO VEC NO:YK7235HJ-2223-TAKEN RAJA
4966,ST,WD,447600-8090,1,Item Transfer,447600-8090,-1,Item Adjustment,ISSUE TO NORTHLINK ON 21/03/16
4333,ST,TL,MTA-B2A38,5,Item Transfer,MTA-B2A38,-1,Item Transfer,REFER TO VEC NO:YL7767-HJ-2083-TAKEN BY AH JIN
5491,ST,WD,MTA-B2A38,5,Item Transfer,MTA-B2A38,-4,Item Adjustment,IISUE TO NORTHLINK ON 30/11/18
2372,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO: GBB9832HJ-642-TAKEN BY RAJA
1622,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO:YN1003-HJ-179
1679,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO:YN1481-HJ-210
1655,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-1,Item Transfer,REFER TO VEC NO:YK4488-SC-052
2371,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO: YM5497HJ-641-TAKEN BY RAJA
4885,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-24,Item Adjustment,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
2329,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-1,Item Transfer,REFER TO VEC NO: GU2875-SC-156-TAKEN BY SUNDRAM
2369,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO: YJ7722HJ-640-TAKEN BY RAJA
1774,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO:YN1608-HJ-284-TAKEN BY RAJA
2370,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,
4747,ST,WD,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-34,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
1621,ST,TL,F4-DFU-048,100,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEC NO:YN2537-HJ-177
2534,ST,TL,FC505-10,50,Goods Receipt,FC505-10,-1,Item Transfer,Refer to vec no: GZ8051HJ-749-Taken by Raja
2560,ST,TL,FC505-10,50,Goods Receipt,FC505-10,-4,Item Transfer,REFER TO VEC NO: YL7388HJ-767-TAKEN BY RAJA
89,ST,TL,FAFAMO24V-3LEG,5,Goods Receipt,FAFAMO24V-3LEG,-1,Item Transfer,SVS DEPT VEH NO :YM7086
134,ST,TL,FAFAMO24V-3LEG,5,Goods Receipt,FAFAMO24V-3LEG,-1,Item Transfer,"REEFR TO VEC NO""GX8439...YM5239"
1966,ST,TL,FAFAMO24V-3LEG,5,Goods Receipt,FAFAMO24V-3LEG,-1,Item Transfer,REFER TO VEC NO:YM5329-HJ-389-TAKEN  BY RAJA
483,ST,TL,SAA512A103,1,Item Transfer,SAA512A103,-1,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
525,ST,TL,S6AF-3EX-3-12V,5,Goods Receipt,S6AF-3EX-3-12V,-1,Item Transfer,REFER TO VEC NO:YM1265
725,ST,TL,S6AF-3EX-3-12V,5,Goods Receipt,S6AF-3EX-3-12V,-1,Item Transfer,SVS DEPT GBC3344
857,ST,TL,S6AF-3EX-3-12V,5,Goods Receipt,S6AF-3EX-3-12V,-1,Item Transfer,REFER TO VEC NO:GBC9143
546,ST,TL,S6AF-3EX-3-12V,5,Goods Receipt,S6AF-3EX-3-12V,-1,Item Transfer,REFER TO VEC NO:YK7232..YM3363..GBA0013..GBB3686..YM9982..YK2945
603,ST,TL,S6AF-3EX-3-12V,5,Goods Receipt,S6AF-3EX-3-12V,-1,Item Transfer,SVS VEH YM3142
504,ST,TL,55030,20,Goods Receipt,55030,-1,Item Transfer,ISUE TO MRU...P/O NO:2993
2421,ST,TL,41892,15,Goods Receipt,41892,-1,Item Transfer,STOCK AT SHOWROOM...TAKEN BY DORIS
2421,ST,TL,41895,15,Goods Receipt,41895,-1,Item Transfer,STOCK AT SHOWROOM...TAKEN BY DORIS
375,ST,TL,B2B60,10,Goods Receipt,B2B60,-1,Item Transfer,REFER TO VEC NO:YL5674
952,ST,TL,B2B60,10,Goods Receipt,B2B60,-1,Item Transfer,For Veh. No. YM5538
243,TL,ST,B2A56,1,Item Transfer,B2A56,-1,Item Transfer,RETURN TO STOCK...REFER TO TRANFER ID:YK9475
4911,ST,TL,SSA382A133B,1,Item Adjustment,SSA382A133B,-1,Item Adjustment,AS PER REQUESTED BY RICKY KEEP IN SHOWROOM 14/01/2016
1169,ST,TL,SSA383D007C,1,Item Adjustment,SSA383D007C,-1,Item Transfer,FOR MRU PO:3060
4881,ST,TL,SSA925C051C,4,Item Adjustment,SSA925C051C,-2,Item Adjustment,AS PER REQUEST BY RICKY
772,ST,TL,C7-35612-74,8,Item Transfer,C7-35612-74,-3,Item Transfer,REFER TO VEC NO:GBA3073
729,ST,TL,C7-35612-74,8,Item Transfer,C7-35612-74,-5,Item Transfer,REFER TO VEC NO:YM9843
531,ST,TL,B2B51,1,Goods Receipt,B2B51,-1,Item Transfer,REFER TO VEC NO:YL2994..YM431..YN1928
355,TL,WD,2RB2,1,Item Transfer,2RB2,-1,Item Transfer,REFER TO TRANFER NO:350
350,ST,TL,068-3404,2,Goods Receipt,068-3404,-1,Item Transfer,ISSUE TO NORTHLINK ON 13/01/12
466,ST,WD,068-3404,2,Goods Receipt,068-3404,-1,Item Transfer,ISSUE TO NORTHLINK ON 24/02/12
4879,ST,TL,B7ISU-NPR71-S,5,Goods Receipt,B7ISU-NPR71-S,-4,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 14/12/2015
1590,ST,TL,TSJ006A002A,1,Item Transfer,TSJ006A002A,-1,Item Transfer,REFER TO VEC NO:GU9545-HJ-155
297,ST,TL,DVH335UB,1,Goods Return,DVH335UB,-1,Item Transfer,SVS DEPT VEH NO : YK6518
483,ST,TL,F4-SE-0505,3,Item Adjustment,F4-SE-0505,-1,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
563,ST,TL,F4-SE-0505,3,Item Adjustment,F4-SE-0505,-1,Item Transfer,SVS DEPT:GBC 1461
498,ST,TL,F4-SE-0505,3,Item Adjustment,F4-SE-0505,-1,Item Transfer,ISSUED TO THIS VECHL NO:GQ4644
3664,ST,TL,F4-HU-06B,5,Item Adjustment,F4-HU-06B,-2,Item Transfer,REFER TO VEC NO:YK413-HJ-1597-TAKEN BY RAJA
4747,ST,WD,F4-RC-0403,10,Item Adjustment,F4-RC-0403,-10,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
640,ST,TL,SSA512A025,3,Goods Receipt,SSA512A025,-1,Item Transfer,SVS VEH YL6519
622,ST,TL,SSA512A025,3,Goods Receipt,SSA512A025,-1,Item Transfer,SVS VEH GQ6912
4842,GB,ST,SSA521A406A,5,Goods Receipt,SSA521A406A,-1,Item Adjustment,ISSUE TO NORTHLINK ON 26/09/15
4841,ST,TL,SSA521A406A,5,Goods Receipt,SSA521A406A,-1,Item Adjustment,AS PER REQUEST BY RICKY..KEEP IN SHOWROOM
4867,ST,WD,SSA521A406A,5,Goods Receipt,SSA521A406A,-1,Item Adjustment,issue to northlink on 28/10/15
377,ST,TL,SSA521A406A,5,Goods Receipt,SSA521A406A,-1,Item Transfer,REFER TO VEC NO:YM8423
368,ST,TL,SSA551A105,15,Goods Receipt,SSA551A105,-1,Item Transfer,REFER TO VEC NO:YM8898
421,ST,TL,SSA551A105,15,Goods Receipt,SSA551A105,-1,Item Transfer,REFER TO VEC NO:GW5500
403,ST,TL,SSA551A105,15,Goods Receipt,SSA551A105,-1,Item Transfer,REFER TO VEC NO:YK9321
684,ST,TL,SSA551A105,15,Goods Receipt,SSA551A105,-1,Item Transfer,REFER TO VEC NO:GZ1965
350,ST,TL,SSA551A105,15,Goods Receipt,SSA551A105,-2,Item Transfer,ISSUE TO NORTHLINK ON 13/01/12
946,ST,WD,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,ISSUE TO NORTHLINK ON 09/05/12
4629,ST,WD,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Adjustment,ISSUE TO NORTHLINK ON 10/10/14
923,ST,TL,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,REFER TO VEH:YN906
501,ST,TL,TCP11F1,20,Goods Receipt,TCP11F1,-3,Item Transfer,ISSUE TO MRU ...P/O NO:2990...2980
699,ST,TL,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,REFER TO VEC NO:GW8552
819,ST,WD,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,ISSUE TO NOTHLINK ON 24/04/12
1105,ST,TL,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,REFER TO VEC NO:YM1249
824,ST,TL,TCP11F1,20,Goods Receipt,TCP11F1,-1,Item Transfer,REFER TO VEC NO:GY3132
315,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YM7086...YK7707
276,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,"REFER TO VEC NO:YL2876..YL9110,,YM5208"
318,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YL2994..YL9534
446,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YM3610..GY7317
858,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YL7942
1344,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YM5740-HJ-015
299,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,SVS DEPT VEH NO: YL2999
105,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:GBA7290..YL2751..YM1430
1657,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YK2689-HJ-104
2897,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YL6715-HJ 1037 TAKEN BY RAJA
381,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YL2757
386,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:GY198
571,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,SVS DEPT :YL2753
590,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,SVS VEH
635,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-2,Item Transfer,SVS VEH YN0791
948,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,For Veh. No. YM55698
985,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER  TO VEC NO:YM5780
1461,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YL5872-HJ-082
2791,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,refer to vec no: YM5523HJ-947-taken by ah quan
2918,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YL4046  HJ 1051..TAKEN BY RAJA
351,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFER TO VEC NO:YL5507..YM9310
4734,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 28/04/2015  IN THIS ISSUE MISSING R1HG324-2PCS
1012,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-3,Item Transfer,REFER TO VEC NO:YL8947
249,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,"REFER TO VEC NO:YJ6226..YM132,,"
442,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,ISSUED TO THIS VEHCL NO:YL6491
966,ST,TL,OAOR-59X3-N70,50,Goods Receipt,OAOR-59X3-N70,-1,Item Transfer,REFERTO VEC NO:YL2726
4479,ST,TL,ACA201A020,1,Item Adjustment,ACA201A020,-1,Item Adjustment,REFER TO VEC NO:GZ5375-HJ-2189-TAKEN BY RAJA
1101,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-1,Item Transfer,REFER TO VEC NO:YM7307
1864,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-2,Item Transfer,REFER TO VEC NO:YL4046.HJ-258.TAKEN BY NAGA
705,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-2,Item Transfer,REFER TO VEC NO:YL4046
4395,TL,ST,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-1,Item Adjustment,REFER TO VEC NO:GQ2658-HJ-2136-TAKEN BY RAJA-RETURN
4774,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-2,Item Adjustment,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 04/07/2015
825,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-2,Item Transfer,REFER TO VEC NO:YM7307
1099,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-2,Item Transfer,REFER TO VEC NO:YM431
1100,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-1,Item Transfer,REFER TO VEC NO:YM8972
204,ST,TL,E3PS-0415-00,20,Goods Receipt,E3PS-0415-00,-1,Item Transfer,REFER TO VEC NO:GV8134YN2388
785,ST,TL,SSA 352F 107K,5,Item Transfer,SSA 352F 107K,-1,Item Transfer,REFER TO VEC NO:YM9733
692,ST,TL,SSA 352F 107K,5,Item Transfer,SSA 352F 107K,-1,Item Transfer,REFER TO VEC NO:YM7176
643,ST,TL,B2A64,4,Goods Receipt,B2A64,-1,Item Transfer,SVS VEH YN2517
75,ST,TL,B2A64,4,Goods Receipt,B2A64,-1,Item Transfer,REFER TO VEC NO:YM9979
251,ST,TL,B2A64,4,Goods Receipt,B2A64,-1,Item Transfer,REFER TO VEC NO:YK3895...YM3619
679,ST,TL,B2A64,4,Goods Receipt,B2A64,-1,Item Transfer,REFER TO VEC NO:YM9993
134,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-2,Item Transfer,"REEFR TO VEC NO""GX8439...YM5239"
160,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-2,Item Transfer,REFER TO VEC NO:GV8134..YM5369..YL1993
167,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-2,Item Transfer,REFER TO VEC NO:YM5502..YK2946..YL4046..YM311
139,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-1,Item Transfer,REFER TO VEC NO:YK6467..YM8621..YK6403..GBC8764
179,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-1,Item Transfer,SVS DEPT VEH NO: YL8169
122,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-1,Item Transfer,SVS DEPT VEH NO : GBB7642 & YL2729
145,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-1,Item Transfer,"REFER TO VEC NO:YL9208,,YK6467"
142,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-2,Item Transfer,"TRANSFER FROM OLD FILE - AH KENG YL5098,YK7564,YL6187"
181,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-1,Item Transfer,REFER TO VEC NO:YJ6202...YM3311
91,ST,TL,HC4/81200BSF,15,Item Adjustment,HC4/81200BSF,-2,Item Transfer,SVS DEPT VECH NO: YM248 & YM4730 & YK4316 & YM9768
168,ST,TL,B36204-2RS,1,Item Transfer,B36204-2RS,-1,Item Transfer,REFER TO VEC NO:YM3681
315,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-1,Item Transfer,REFER TO VEC NO:YM7086...YK7707
318,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-2,Item Transfer,REFER TO VEC NO:YL2994..YL9534
446,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-2,Item Transfer,REFER TO VEC NO:YM3610..GY7317
351,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-2,Item Transfer,REFER TO VEC NO:YL5507..YM9310
386,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-2,Item Transfer,REFER TO VEC NO:GY198
571,ST,TL,TSJ423J007,10,Goods Receipt,TSJ423J007,-1,Item Transfer,SVS DEPT :YL2753
4496,ST,TL,ACSIFL221/310W-GREY,5,Item Transfer,ACSIFL221/310W-GREY,-5,Item Adjustment,REFER TO VEC NO:YL6992-HJ-2194-TAKEN BY RAJA
349,ST,TL,885-BLACK-SIZE41,1,Goods Receipt,885-BLACK-SIZE41,-1,Item Transfer,DORIS YAO TAKE FOR FHA
111,TL,ST,B2B40,1,Item Transfer,B2B40,-1,Item Transfer,RETURN TO ST:REFER TO TRANFER NO:106
116,ST,TL,B2B51.5,1,Goods Receipt,B2B51.5,-1,Item Transfer,SVS DEPT VEH NO : GZ7184 7
4885,ST,TL,F4-1/2-90F,150,Goods Receipt,F4-1/2-90F,-9,Item Adjustment,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
3378,ST,TL,F4-1/2-90F,150,Goods Receipt,F4-1/2-90F,-1,Item Transfer,REFER TO VEC NO:GQ2658--HJ-1403-TAKEN BY RAJA
2328,ST,TL,F4-1/2-90F,150,Goods Receipt,F4-1/2-90F,-1,Item Transfer,REFER TO VEC NO: GN2784-SC-174-TAKEN BY CONG GUAN
4909,GB,ST,F4-1/2-90F,150,Goods Receipt,F4-1/2-90F,-7,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
4468,ST,WD,RBP.1251,10.34,Goods Return,RBP.1251,-10.34,Item Adjustment,ISSUE TO NORTHLINK ON 09/04/14
791,ST,TL,HCHOCL-SS1600,1,Goods Return,HCHOCL-SS1600,-1,Item Transfer,REFER TO VEC NO:YM1371
4481,ST,WD,FIC-164,5,Goods Receipt,FIC-164,-4,Item Adjustment,ISSUE TO NORTHLINK ON 14/04/14- SELF COLLECTION
206,ST,TL,KHC-19,5,Goods Receipt,KHC-19,-1,Item Transfer,REFER TO VEC NO:YL5454
455,ST,TL,KHC-19,5,Goods Receipt,KHC-19,-1,Item Transfer,REFER TO VEC NO:GU7792...
415,ST,TL,KHC-19,5,Goods Receipt,KHC-19,-1,Item Transfer,REFER TO VEC NO:YM5082
4496,ST,TL,ACSIFL221/310W-WHITE,24,Item Transfer,ACSIFL221/310W-WHITE,-24,Item Adjustment,REFER TO VEC NO:YL6992-HJ-2194-TAKEN BY RAJA
4496,ST,TL,ACSIFL221/310W-GREY,19,Item Transfer,ACSIFL221/310W-GREY,-19,Item Adjustment,REFER TO VEC NO:YL6992-HJ-2194-TAKEN BY RAJA
5567,ST,TL,COCON6M,20,Item Adjustment,COCON6M,-3,Item Adjustment,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -08/06/2019
5480,TL,ST,ACA272C064,1,Item Adjustment,ACA272C064,-1,Item Adjustment,AS PER REQUESTED BY Jaysie Chew E MAIL ON 10/11/2018
4737,ST,WD,CIWA-18X24X1.5,11,Item Adjustment,CIWA-18X24X1.5,-11,Item Adjustment,ISSUE TO AH SOON UNDER TOOL LIST.
